,system_id,file_name,run_time,data_requirements,absolute_error_azimuth,absolute_error_tilt,issue,number_days
189,5329,5329_ac_power_inv_4564.csv,59.49180817604065,"['time_series', 'latitude', 'longitude']",4.999999995565702,0.24552895330525892,clipping,1664
190,5329,5329_ac_power_inv_4565.csv,58.971506118774414,"['time_series', 'latitude', 'longitude']",4.999999999999986,0.6687626916673572,clipping,1663
191,5329,5329_ac_power_inv_4566.csv,55.79951453208923,"['time_series', 'latitude', 'longitude']",4.999999999211781,0.7773800345150725,clipping,1671
192,5329,5329_ac_power_inv_4567.csv,55.0917489528656,"['time_series', 'latitude', 'longitude']",4.999999999999986,0.21560153481120015,clipping,1672
193,5335,5335_ac_power_inv_4625.csv,63.95827007293701,"['time_series', 'latitude', 'longitude']",14.272568744370915,0.8497536103810939,clipping,1670
194,5335,5335_ac_power_inv_4626.csv,53.26582980155945,"['time_series', 'latitude', 'longitude']",12.550461525553317,0.8420763244827647,clipping,1670
195,5335,5335_ac_power_inv_4627.csv,55.04631495475769,"['time_series', 'latitude', 'longitude']",11.156080401566527,1.0595249807272387,clipping,1670
196,5335,5335_ac_power_inv_4628.csv,53.211806535720825,"['time_series', 'latitude', 'longitude']",10.2666747553765,1.0426055122339921,clipping,1670
197,5342,5342_ac_power_inv_4684.csv,66.87067437171936,"['time_series', 'latitude', 'longitude']",12.924328090852242,2.543336954358776,clipping,1728
198,5342,5342_ac_power_inv_4685.csv,54.15060210227966,"['time_series', 'latitude', 'longitude']",4.201547221927655,0.00453410731077053,clipping,1728
199,5342,5342_ac_power_inv_4686.csv,55.60499596595764,"['time_series', 'latitude', 'longitude']",1.578806158989238,1.5546844920602512,clipping,1728
200,5342,5342_ac_power_inv_4687.csv,52.41673183441162,"['time_series', 'latitude', 'longitude']",13.30141641932039,1.7267610785000418,clipping,1728
201,5342,5342_ac_power_inv_4688.csv,52.409626483917236,"['time_series', 'latitude', 'longitude']",1.1606393226037142,0.5347640345891067,clipping,1728
202,5342,5342_ac_power_inv_4689.csv,53.664369106292725,"['time_series', 'latitude', 'longitude']",7.679794783155302,3.0850623518213407,clipping,1728
203,5342,5342_ac_power_inv_4690.csv,49.69515419006348,"['time_series', 'latitude', 'longitude']",7.382790751489807,2.87658277787136,clipping,1728
204,5342,5342_ac_power_inv_4691.csv,65.84862327575684,"['time_series', 'latitude', 'longitude']",16.074824835251093,3.366533897688395,clipping,1728
205,5342,5342_ac_power_inv_4692.csv,67.36614394187927,"['time_series', 'latitude', 'longitude']",13.284583997524152,2.8083167652801,clipping,1728
206,5342,5342_ac_power_inv_4693.csv,66.26877284049988,"['time_series', 'latitude', 'longitude']",32.58506230357838,2.987622116210849,clipping,1728
207,5342,5342_ac_power_inv_4694.csv,64.26607537269592,"['time_series', 'latitude', 'longitude']",2.2756864765997307,0.12632480121872636,clipping,1728
208,5342,5342_ac_power_inv_4695.csv,67.49402022361755,"['time_series', 'latitude', 'longitude']",0.2224832736238227,0.5792894033048661,clipping,1728
209,5342,5342_ac_power_inv_4696.csv,68.9017961025238,"['time_series', 'latitude', 'longitude']",46.902429355024424,3.6063195211063666,clipping,1728
210,5342,5342_ac_power_inv_4697.csv,69.00336766242981,"['time_series', 'latitude', 'longitude']",8.585010096258713,1.9293546653497922,clipping,1728
211,5342,5342_ac_power_inv_4698.csv,61.023082971572876,"['time_series', 'latitude', 'longitude']",4.603610072141095,2.4842900985079055,clipping,1728
212,5342,5342_ac_power_inv_4699.csv,59.86010956764221,"['time_series', 'latitude', 'longitude']",5.406823711385414,0.8565633926960281,clipping,1539
213,5342,5342_ac_power_inv_4700.csv,63.25071692466736,"['time_series', 'latitude', 'longitude']",0.8445148125538253,1.2366328526393957,clipping,1728
214,5342,5342_ac_power_inv_4701.csv,62.01900887489319,"['time_series', 'latitude', 'longitude']",8.827941600095443,1.8417695540045198,clipping,1728
215,5342,5342_ac_power_inv_4702.csv,59.41393804550171,"['time_series', 'latitude', 'longitude']",7.543840575357393,3.0577869303224823,clipping,1728
216,5342,5342_ac_power_inv_4703.csv,66.25821423530579,"['time_series', 'latitude', 'longitude']",3.575012919167051,2.120879238537694,clipping,1728
217,5342,5342_ac_power_inv_4704.csv,73.38120150566101,"['time_series', 'latitude', 'longitude']",1.3848494392340172,1.5638193719074271,clipping,1728
218,5342,5342_ac_power_inv_4705.csv,66.63409757614136,"['time_series', 'latitude', 'longitude']",10.095206722815362,2.428829426868142,clipping,1728
219,5342,5342_ac_power_inv_4706.csv,61.7687611579895,"['time_series', 'latitude', 'longitude']",2.193470997058796,2.193468076343721,clipping,1728
220,5342,5342_ac_power_inv_4707.csv,62.75631260871887,"['time_series', 'latitude', 'longitude']",3.8518983758113734,2.1368396268136998,clipping,1728
221,5345,5345_ac_power_inv_4727.csv,75.56456923484802,"['time_series', 'latitude', 'longitude']",4.999999994225391,0.9993136374866802,clipping,1758
222,5345,5345_ac_power_inv_4724.csv,63.11789035797119,"['time_series', 'latitude', 'longitude']",4.999999998946407,1.1954693192339612,clipping,1758
223,5345,5345_ac_power_inv_4722.csv,64.21788477897644,"['time_series', 'latitude', 'longitude']",4.5371954322015995,1.2148219034042063,clipping,1730
224,5345,5345_ac_power_inv_4726.csv,63.16872453689575,"['time_series', 'latitude', 'longitude']",1.9501133215504751,1.2677871048244267,clipping,1758
225,5345,5345_ac_power_inv_4721.csv,62.05919861793518,"['time_series', 'latitude', 'longitude']",4.589451999815083,1.3181443187482005,clipping,1758
226,5348,5348_ac_power_inv_4734.csv,73.9679925441742,"['time_series', 'latitude', 'longitude']",4.999999983067198,3.530300780303415,clipping,1766
227,5348,5348_ac_power_inv_4735.csv,60.15260052680969,"['time_series', 'latitude', 'longitude']",79.15337838150208,4.018075958245209,clipping,1767
228,5354,5354_ac_power_inv_4791.csv,70.44536805152893,"['time_series', 'latitude', 'longitude']",10.228976192103374,0.13113092488220435,clipping,1730
229,5354,5354_ac_power_inv_4792.csv,56.26349663734436,"['time_series', 'latitude', 'longitude']",12.812872588201003,1.1645165820863834,clipping,1730
230,5354,5354_ac_power_inv_4793.csv,56.641937017440796,"['time_series', 'latitude', 'longitude']",9.713607280491487,0.08020361485367467,clipping,1730
231,5354,5354_ac_power_inv_4794.csv,53.62840986251831,"['time_series', 'latitude', 'longitude']",12.081915418922222,0.11026794050533528,,1730
232,5354,5354_ac_power_inv_4795.csv,56.49411630630493,"['time_series', 'latitude', 'longitude']",11.665011389619195,0.018851623027737574,clipping,1730
233,5354,5354_ac_power_inv_4796.csv,55.262749671936035,"['time_series', 'latitude', 'longitude']",12.612411673504454,0.365072783697558,clipping,1730
234,5354,5354_ac_power_inv_4797.csv,55.01122975349426,"['time_series', 'latitude', 'longitude']",13.330755488867453,0.6782864510335962,clipping,1730
235,5354,5354_ac_power_inv_4798.csv,54.15527844429016,"['time_series', 'latitude', 'longitude']",11.73433661462039,1.3768992278706857,clipping,1714
236,5354,5354_ac_power_inv_4799.csv,54.285069704055786,"['time_series', 'latitude', 'longitude']",10.91568828362611,1.2569416137950125,clipping,1718
237,5354,5354_ac_power_inv_4800.csv,55.257723331451416,"['time_series', 'latitude', 'longitude']",11.89779093878056,0.27588877874507123,clipping,1730
238,5354,5354_ac_power_inv_4801.csv,55.39064359664917,"['time_series', 'latitude', 'longitude']",15.672829380859667,0.8483970003545043,clipping,1730
239,5354,5354_ac_power_inv_4802.csv,54.96735191345215,"['time_series', 'latitude', 'longitude']",11.25467549917434,0.6756940781951943,clipping,1730
240,5354,5354_ac_power_inv_4803.csv,55.3869571685791,"['time_series', 'latitude', 'longitude']",10.82477934348492,0.3893862017052365,clipping,1730
241,5354,5354_ac_power_inv_4804.csv,53.62745904922485,"['time_series', 'latitude', 'longitude']",6.015351164335414,0.9444576515995786,clipping,1730
242,5354,5354_ac_power_inv_4805.csv,53.58472776412964,"['time_series', 'latitude', 'longitude']",18.407395746507802,2.0312915851165485,clipping,1730
243,5363,5363_ac_power_inv_6395.csv,74.94799160957336,"['time_series', 'latitude', 'longitude']",3.1531333580829823,1.6694105363147287,clipping,1777
244,5363,5363_ac_power_inv_6389.csv,60.96367692947388,"['time_series', 'latitude', 'longitude']",2.9832670731303494,1.478305564911187,clipping,1777
245,5363,5363_ac_power_inv_6386.csv,60.812947034835815,"['time_series', 'latitude', 'longitude']",3.6774034894627334,1.3372965092986195,clipping,1777
246,5363,5363_ac_power_inv_6394.csv,60.899070739746094,"['time_series', 'latitude', 'longitude']",2.897511316176491,1.4494780414530073,clipping,1777
247,5363,5363_ac_power_inv_6387.csv,60.27255988121033,"['time_series', 'latitude', 'longitude']",3.9820926214039503,1.2374307627208143,clipping,1777
248,5363,5363_ac_power_inv_6390.csv,60.759284019470215,"['time_series', 'latitude', 'longitude']",2.896898736530858,1.5904753336227326,clipping,1777
249,5372,5372_ac_power_inv_4955.csv,66.29720163345337,"['time_series', 'latitude', 'longitude']",6.511194003191235,1.6152531254922575,clipping,1778
250,5372,5372_ac_power_inv_4956.csv,54.40904712677002,"['time_series', 'latitude', 'longitude']",5.907348209389369,1.5168211275841745,clipping,1779
251,5372,5372_ac_power_inv_4957.csv,53.979777574539185,"['time_series', 'latitude', 'longitude']",8.692281802304194,0.6293058671115777,clipping,1778
252,5372,5372_ac_power_inv_4958.csv,55.2845094203949,"['time_series', 'latitude', 'longitude']",3.5994426309388814,0.7989542808190571,clipping,1778
253,5372,5372_ac_power_inv_4959.csv,56.64683294296265,"['time_series', 'latitude', 'longitude']",6.0616581897565425,1.3843893594204335,clipping,1779
254,5372,5372_ac_power_inv_4960.csv,55.20527410507202,"['time_series', 'latitude', 'longitude']",5.2999566331194785,1.329327121468987,clipping,1779
255,5375,5375_ac_power_inv_6304.csv,64.15290427207947,"['time_series', 'latitude', 'longitude']",11.451941737461595,2.2843511252387962,clipping,1485
256,5375,5375_ac_power_inv_6343.csv,50.83920741081238,"['time_series', 'latitude', 'longitude']",7.441219176230959,1.1023743117694522,clipping,1422
257,5375,5375_ac_power_inv_6309.csv,54.792431354522705,"['time_series', 'latitude', 'longitude']",10.59383073542341,1.2470501034390935,clipping,1485
258,5375,5375_ac_power_inv_6358.csv,51.59808588027954,"['time_series', 'latitude', 'longitude']",8.555525962406307,0.4109130534766585,clipping,1498
259,5375,5375_ac_power_inv_6327.csv,51.51808977127075,"['time_series', 'latitude', 'longitude']",7.931775216993202,0.7988714254995912,clipping,1485
260,5375,5375_ac_power_inv_6308.csv,52.55657601356506,"['time_series', 'latitude', 'longitude']",11.099093560133639,1.4733653621420864,clipping,1485
261,5377,5377_ac_power_inv_5055.csv,66.96972727775574,"['time_series', 'latitude', 'longitude']",3.7631522326659876,1.9398975897624808,"shading, clipping",1676
262,5377,5377_ac_power_inv_5056.csv,52.56213712692261,"['time_series', 'latitude', 'longitude']",33.66967470852333,3.880933517122971,"shading, clipping",1676
263,5377,5377_ac_power_inv_5057.csv,53.915533781051636,"['time_series', 'latitude', 'longitude']",2.911624673005605,0.553237699080448,"shading, clipping",1677
264,5377,5377_ac_power_inv_5058.csv,52.5208420753479,"['time_series', 'latitude', 'longitude']",2.8655066875979003,0.2667653253290645,"shading, clipping",1658
265,5377,5377_ac_power_inv_5059.csv,52.791033029556274,"['time_series', 'latitude', 'longitude']",20.05655479164966,1.9644669105513213,"shading, clipping",1676
266,5377,5377_ac_power_inv_5060.csv,52.32690358161926,"['time_series', 'latitude', 'longitude']",16.63937721966097,3.028402239778959,shading,1674
267,5377,5377_ac_power_inv_5061.csv,52.60849976539612,"['time_series', 'latitude', 'longitude']",1.5958257196400893,0.8873890861320302,"shading, clipping",1677
268,5377,5377_ac_power_inv_5062.csv,38.41834259033203,"['time_series', 'latitude', 'longitude']",6.861724038024647,1.5848894215327576,"shading, clipping",1677
269,5379,5379_ac_power_inv_5070.csv,64.84774541854858,"['time_series', 'latitude', 'longitude']",0.0998398498820734,1.4626024447664205,clipping,1624
270,5379,5379_ac_power_inv_5071.csv,55.55425190925598,"['time_series', 'latitude', 'longitude']",4.1365219506223525,1.7126910454548794,clipping,1625
271,5379,5379_ac_power_inv_5072.csv,53.20955514907837,"['time_series', 'latitude', 'longitude']",1.5186994520368557,1.6642177765259154,clipping,1625
272,5458,5458_ac_power_inv_6986.csv,50.100234031677246,"['time_series', 'latitude', 'longitude']",0.6481457789243166,0.7610572285908663,,1261
273,5458,5458_ac_power_inv_6985.csv,41.73290395736694,"['time_series', 'latitude', 'longitude']",1.294104421095767,2.0045411741357597,clipping,1257
274,5458,5458_ac_power_inv_6984.csv,40.60497999191284,"['time_series', 'latitude', 'longitude']",0.7173854701394191,1.1272244826708882,clipping,1261
